page,claim,verdict,tags,date,author,source_list,source_url,value,name
https://www.snopes.com/fact-check/google-doodle-ramadan-easter/,"there is an official google doodle commemorating ramadan, but not one for the holiday of easter.",mostly false,[''],2019/04/22,Dan Evon,"['https://www.google.com/doodles/about', 'https://www.google.com/doodles/diwali-2008', 'https://www.google.com/doodles/rosh-hashanah-2006', 'http://archive.fo/4rqlD', 'https://www.google.com/doodles/malaysia-national-day-2018', 'http://archive.fo/SFp9E', 'https://artsandculture.google.com/project/easter-traditions', 'http://archive.fo/RCK8X', 'https://www.al-kanz.org/2010/06/21/ramadan-doodle-google/', 'http://archive.fo/EN5Wh', 'https://www.google.com/doodles/mudik-2016', 'https://www.google.com/doodles/happy-easter-2000', 'http://archive.fo/rpGAl']",https://www.google.com/doodles/diwali-2008,2,lucas
https://www.snopes.com/fact-check/2008-california-traffic-laws/,email lists new california traffic laws taking effect in 2008.,true.,['Traffic'],,David Mikkelson,"['http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0051-0100/sb_67_bill_20071014_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0301-0350/ab_321_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_1551-1600/ab_1589_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0001-0050/sb_7_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_478_bill_20070926_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_470_bill_20070720_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0801-0850/ab_801_bill_20071005_chaptered.html', 'http://www.leginfo.ca.gov/pub/05-06/bill/sen/sb_1601-1650/sb_1613_bill_20060915_chaptered.html', 'http://www.dmv.ca.gov/cellularphonelaws/']",http://www.leginfo.ca.gov/pub/05-06/bill/sen/sb_1601-1650/sb_1613_bill_20060915_chaptered.html,2,lucas
https://www.snopes.com/fact-check/2008-california-traffic-laws/,email lists new california traffic laws taking effect in 2008.,true.,['Traffic'],,David Mikkelson,"['http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0051-0100/sb_67_bill_20071014_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0301-0350/ab_321_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_1551-1600/ab_1589_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0001-0050/sb_7_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_478_bill_20070926_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_470_bill_20070720_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0801-0850/ab_801_bill_20071005_chaptered.html', 'http://www.leginfo.ca.gov/pub/05-06/bill/sen/sb_1601-1650/sb_1613_bill_20060915_chaptered.html', 'http://www.dmv.ca.gov/cellularphonelaws/']",http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_1551-1600/ab_1589_bill_20071010_chaptered.html,2,lucas
https://www.snopes.com/fact-check/2008-california-traffic-laws/,email lists new california traffic laws taking effect in 2008.,true.,['Traffic'],,David Mikkelson,"['http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0051-0100/sb_67_bill_20071014_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0301-0350/ab_321_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_1551-1600/ab_1589_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0001-0050/sb_7_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_478_bill_20070926_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_470_bill_20070720_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0801-0850/ab_801_bill_20071005_chaptered.html', 'http://www.leginfo.ca.gov/pub/05-06/bill/sen/sb_1601-1650/sb_1613_bill_20060915_chaptered.html', 'http://www.dmv.ca.gov/cellularphonelaws/']",http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0301-0350/ab_321_bill_20071010_chaptered.html,2,lucas
https://www.snopes.com/fact-check/2008-california-traffic-laws/,email lists new california traffic laws taking effect in 2008.,true.,['Traffic'],,David Mikkelson,"['http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0051-0100/sb_67_bill_20071014_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0301-0350/ab_321_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_1551-1600/ab_1589_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0001-0050/sb_7_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_478_bill_20070926_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_470_bill_20070720_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0801-0850/ab_801_bill_20071005_chaptered.html', 'http://www.leginfo.ca.gov/pub/05-06/bill/sen/sb_1601-1650/sb_1613_bill_20060915_chaptered.html', 'http://www.dmv.ca.gov/cellularphonelaws/']",http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0801-0850/ab_801_bill_20071005_chaptered.html,2,lucas
https://www.snopes.com/fact-check/2008-california-traffic-laws/,email lists new california traffic laws taking effect in 2008.,true.,['Traffic'],,David Mikkelson,"['http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0051-0100/sb_67_bill_20071014_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0301-0350/ab_321_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_1551-1600/ab_1589_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0001-0050/sb_7_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_478_bill_20070926_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_470_bill_20070720_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0801-0850/ab_801_bill_20071005_chaptered.html', 'http://www.leginfo.ca.gov/pub/05-06/bill/sen/sb_1601-1650/sb_1613_bill_20060915_chaptered.html', 'http://www.dmv.ca.gov/cellularphonelaws/']",http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_478_bill_20070926_chaptered.html,2,lucas
https://www.snopes.com/fact-check/2008-california-traffic-laws/,email lists new california traffic laws taking effect in 2008.,true.,['Traffic'],,David Mikkelson,"['http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0051-0100/sb_67_bill_20071014_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0301-0350/ab_321_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_1551-1600/ab_1589_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0001-0050/sb_7_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_478_bill_20070926_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_470_bill_20070720_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0801-0850/ab_801_bill_20071005_chaptered.html', 'http://www.leginfo.ca.gov/pub/05-06/bill/sen/sb_1601-1650/sb_1613_bill_20060915_chaptered.html', 'http://www.dmv.ca.gov/cellularphonelaws/']",http://www.dmv.ca.gov/cellularphonelaws/,3,lucas
https://www.snopes.com/fact-check/2008-california-traffic-laws/,email lists new california traffic laws taking effect in 2008.,true.,['Traffic'],,David Mikkelson,"['http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0051-0100/sb_67_bill_20071014_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0301-0350/ab_321_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_1551-1600/ab_1589_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0001-0050/sb_7_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_478_bill_20070926_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_470_bill_20070720_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0801-0850/ab_801_bill_20071005_chaptered.html', 'http://www.leginfo.ca.gov/pub/05-06/bill/sen/sb_1601-1650/sb_1613_bill_20060915_chaptered.html', 'http://www.dmv.ca.gov/cellularphonelaws/']",http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0051-0100/sb_67_bill_20071014_chaptered.html,2,lucas
https://www.snopes.com/fact-check/2008-california-traffic-laws/,email lists new california traffic laws taking effect in 2008.,true.,['Traffic'],,David Mikkelson,"['http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0051-0100/sb_67_bill_20071014_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0301-0350/ab_321_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_1551-1600/ab_1589_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0001-0050/sb_7_bill_20071010_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_478_bill_20070926_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0451-0500/ab_470_bill_20070720_chaptered.html', 'http://www.leginfo.ca.gov/pub/07-08/bill/asm/ab_0801-0850/ab_801_bill_20071005_chaptered.html', 'http://www.leginfo.ca.gov/pub/05-06/bill/sen/sb_1601-1650/sb_1613_bill_20060915_chaptered.html', 'http://www.dmv.ca.gov/cellularphonelaws/']",http://www.leginfo.ca.gov/pub/07-08/bill/sen/sb_0001-0050/sb_7_bill_20071010_chaptered.html,2,lucas
https://www.snopes.com/fact-check/man-arrested-finger-circle-officer/,"a man was arrested for showing an officer an ""a-ok"" hand sign during a traffic stop in an attempt to get the officer to play the ""finger circle"" game.",false,"['circle game', 'fake news', 'finger circle', 'huzlers']",2018/01/03,Dan Evon,"['https://www.urbandictionary.com/define.php?term=The%20Circle%20Game', 'https://archive.is/i3FXm#selection-3547.0-3547.86', 'https://www.huzlers.com/man-arrested-after-showing-officer-finger-circle-when-asked-for-his-license-registration/', 'http://clarksvillewtf.com/2011/12/clarksville-mugshots-man-up-edition/']",https://archive.is/i3FXm#selection-3547.0-3547.86,1,lucas
https://www.snopes.com/fact-check/twerky-jerk/,"the town of dequincy, louisiana, has made twerking illegal.",false,[],,David Mikkelson,"['http://superofficialnews.com/small-town-in-louisiana-bans-koreans/', 'http://www.hlntv.com/article/2013/08/26/twerking-brief-history-miley-cyrus', 'http://www.cityofdequincy.com/index.asp?Type=B_BASIC&SEC=%7BB18D296A-112D-4974-8BFF-6BF5C10491B5%7D', 'http://www.cityofdequincy.com/index.asp?Type=B_BASIC&SEC=%7B8A336C86-F170-4FA7-9E65-FEB216D84CCB%7D', 'http://www.americanownews.com/story/23304443/fake-news-story-causes-stir-in-dequincy']",http://www.hlntv.com/article/2013/08/26/twerking-brief-history-miley-cyrus,3,lucas
https://www.snopes.com/fact-check/twerky-jerk/,"the town of dequincy, louisiana, has made twerking illegal.",false,[],,David Mikkelson,"['http://superofficialnews.com/small-town-in-louisiana-bans-koreans/', 'http://www.hlntv.com/article/2013/08/26/twerking-brief-history-miley-cyrus', 'http://www.cityofdequincy.com/index.asp?Type=B_BASIC&SEC=%7BB18D296A-112D-4974-8BFF-6BF5C10491B5%7D', 'http://www.cityofdequincy.com/index.asp?Type=B_BASIC&SEC=%7B8A336C86-F170-4FA7-9E65-FEB216D84CCB%7D', 'http://www.americanownews.com/story/23304443/fake-news-story-causes-stir-in-dequincy']",http://superofficialnews.com/small-town-in-louisiana-bans-koreans/,2,lucas
https://www.snopes.com/fact-check/chelsea-clinton-church-satan/,"in a 2 january 2018 twitter thread, chelsea clinton wished the church of satan a happy new year.",true,['chelsea clinton'],2018/01/05,David Emery,"['https://www.dailydot.com/unclick/follow-the-white-rabbit-conspiracy-theory/', 'http://www.thetruthseeker.co.uk/?p=130037', 'https://wikileaks.org/podesta-emails/emailid/15893']",https://www.dailydot.com/unclick/follow-the-white-rabbit-conspiracy-theory/,2,lucas
https://www.snopes.com/fact-check/chelsea-clinton-church-satan/,"in a 2 january 2018 twitter thread, chelsea clinton wished the church of satan a happy new year.",true,['chelsea clinton'],2018/01/05,David Emery,"['https://www.dailydot.com/unclick/follow-the-white-rabbit-conspiracy-theory/', 'http://www.thetruthseeker.co.uk/?p=130037', 'https://wikileaks.org/podesta-emails/emailid/15893']",http://www.thetruthseeker.co.uk/?p=130037,1,lucas
https://www.snopes.com/fact-check/denaturalization-task-force/,"a new u.s. citizenship and immigration services task force is charged with identifying naturalized citizens who cheated on their applications and seeking the revocation of their citizenship, a process known as ""denaturalization.""",true,"['donald trump', 'immigration', 'USCIS']",2018/07/12,David Emery,"['https://www.justice.gov/opa/pr/justice-department-secures-first-denaturalization-result-operation-janus', 'https://apnews.com/1da389a535684a5f9d0da74081c242f3', 'https://www.npr.org/2018/07/04/625980910/white-house-launches-effort-to-take-citizenship-from-those-who-lied-to-get-it', 'https://www.justice.gov/opa/pr/united-states-files-denaturalization-complaints-florida-connecticut-and-new-jersey-against', 'https://www.justice.gov/usao-mdfl/pr/winter-haven-resident-convicted-obtaining-us-citizenship-fraud']",https://www.justice.gov/usao-mdfl/pr/winter-haven-resident-convicted-obtaining-us-citizenship-fraud,1,lucas
https://www.snopes.com/fact-check/denaturalization-task-force/,"a new u.s. citizenship and immigration services task force is charged with identifying naturalized citizens who cheated on their applications and seeking the revocation of their citizenship, a process known as ""denaturalization.""",true,"['donald trump', 'immigration', 'USCIS']",2018/07/12,David Emery,"['https://www.justice.gov/opa/pr/justice-department-secures-first-denaturalization-result-operation-janus', 'https://apnews.com/1da389a535684a5f9d0da74081c242f3', 'https://www.npr.org/2018/07/04/625980910/white-house-launches-effort-to-take-citizenship-from-those-who-lied-to-get-it', 'https://www.justice.gov/opa/pr/united-states-files-denaturalization-complaints-florida-connecticut-and-new-jersey-against', 'https://www.justice.gov/usao-mdfl/pr/winter-haven-resident-convicted-obtaining-us-citizenship-fraud']",https://www.justice.gov/opa/pr/justice-department-secures-first-denaturalization-result-operation-janus,1,lucas
https://www.snopes.com/fact-check/denaturalization-task-force/,"a new u.s. citizenship and immigration services task force is charged with identifying naturalized citizens who cheated on their applications and seeking the revocation of their citizenship, a process known as ""denaturalization.""",true,"['donald trump', 'immigration', 'USCIS']",2018/07/12,David Emery,"['https://www.justice.gov/opa/pr/justice-department-secures-first-denaturalization-result-operation-janus', 'https://apnews.com/1da389a535684a5f9d0da74081c242f3', 'https://www.npr.org/2018/07/04/625980910/white-house-launches-effort-to-take-citizenship-from-those-who-lied-to-get-it', 'https://www.justice.gov/opa/pr/united-states-files-denaturalization-complaints-florida-connecticut-and-new-jersey-against', 'https://www.justice.gov/usao-mdfl/pr/winter-haven-resident-convicted-obtaining-us-citizenship-fraud']",https://www.justice.gov/opa/pr/united-states-files-denaturalization-complaints-florida-connecticut-and-new-jersey-against,1,lucas
https://www.snopes.com/fact-check/denaturalization-task-force/,"a new u.s. citizenship and immigration services task force is charged with identifying naturalized citizens who cheated on their applications and seeking the revocation of their citizenship, a process known as ""denaturalization.""",true,"['donald trump', 'immigration', 'USCIS']",2018/07/12,David Emery,"['https://www.justice.gov/opa/pr/justice-department-secures-first-denaturalization-result-operation-janus', 'https://apnews.com/1da389a535684a5f9d0da74081c242f3', 'https://www.npr.org/2018/07/04/625980910/white-house-launches-effort-to-take-citizenship-from-those-who-lied-to-get-it', 'https://www.justice.gov/opa/pr/united-states-files-denaturalization-complaints-florida-connecticut-and-new-jersey-against', 'https://www.justice.gov/usao-mdfl/pr/winter-haven-resident-convicted-obtaining-us-citizenship-fraud']",https://apnews.com/1da389a535684a5f9d0da74081c242f3,1,lucas
https://www.snopes.com/fact-check/chelsea-clinton-church-satan/,"in a 2 january 2018 twitter thread, chelsea clinton wished the church of satan a happy new year.",true,['chelsea clinton'],2018/01/05,David Emery,"['https://www.dailydot.com/unclick/follow-the-white-rabbit-conspiracy-theory/', 'http://www.thetruthseeker.co.uk/?p=130037', 'https://wikileaks.org/podesta-emails/emailid/15893']",https://wikileaks.org/podesta-emails/emailid/15893,2,lucas
https://www.snopes.com/fact-check/denaturalization-task-force/,"a new u.s. citizenship and immigration services task force is charged with identifying naturalized citizens who cheated on their applications and seeking the revocation of their citizenship, a process known as ""denaturalization.""",true,"['donald trump', 'immigration', 'USCIS']",2018/07/12,David Emery,"['https://www.justice.gov/opa/pr/justice-department-secures-first-denaturalization-result-operation-janus', 'https://apnews.com/1da389a535684a5f9d0da74081c242f3', 'https://www.npr.org/2018/07/04/625980910/white-house-launches-effort-to-take-citizenship-from-those-who-lied-to-get-it', 'https://www.justice.gov/opa/pr/united-states-files-denaturalization-complaints-florida-connecticut-and-new-jersey-against', 'https://www.justice.gov/usao-mdfl/pr/winter-haven-resident-convicted-obtaining-us-citizenship-fraud']",https://www.npr.org/2018/07/04/625980910/white-house-launches-effort-to-take-citizenship-from-those-who-lied-to-get-it,3,lucas
https://www.snopes.com/fact-check/wendys-kiosks-minimum-wage/,wendy's restaurants replaced workers with machines at thousands of locations because of a hike in the minimum wage.,mostly false,"['fast food', 'minimum wage', 'turning point USA', ""wendy's""]",2017/07/25,Dan Evon,"['http://www.dispatch.com/news/20170221/wendys-to-install-ordering-kiosks-in-1000-stores-this-year', 'https://digiday.com/marketing/inside-wendys-efforts-create-fast-food-tech-lab/', 'https://archive.is/74zOA', 'http://www.seattle.gov/laborstandards/ordinances/minimum-wage', 'https://www.usatoday.com/story/money/2016/03/28/california-raises-minimum-wage-15-hour/82348622/', 'https://www.governor.ny.gov/news/governor-cuomo-signs-15-minimum-wage-plan-and-12-week-paid-family-leave-policy-law']",https://digiday.com/marketing/inside-wendys-efforts-create-fast-food-tech-lab/,2,lucas
https://www.snopes.com/fact-check/wendys-kiosks-minimum-wage/,wendy's restaurants replaced workers with machines at thousands of locations because of a hike in the minimum wage.,mostly false,"['fast food', 'minimum wage', 'turning point USA', ""wendy's""]",2017/07/25,Dan Evon,"['http://www.dispatch.com/news/20170221/wendys-to-install-ordering-kiosks-in-1000-stores-this-year', 'https://digiday.com/marketing/inside-wendys-efforts-create-fast-food-tech-lab/', 'https://archive.is/74zOA', 'http://www.seattle.gov/laborstandards/ordinances/minimum-wage', 'https://www.usatoday.com/story/money/2016/03/28/california-raises-minimum-wage-15-hour/82348622/', 'https://www.governor.ny.gov/news/governor-cuomo-signs-15-minimum-wage-plan-and-12-week-paid-family-leave-policy-law']",https://www.usatoday.com/story/money/2016/03/28/california-raises-minimum-wage-15-hour/82348622/,2,lucas
